CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Age,Is_Retired,Years_Employed,Income_Per_Member
M,N,Y,0,136500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Laborers,2,46.92402464065709,0,20.83504449007529,68250.0
M,Y,Y,0,152000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,43.29637234770705,1,0.0,76000.0
F,Y,Y,1,276500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3,58.75154004106776,0,28.008213552361397,92166.66666666667
F,N,Y,0,352000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,22.748802190280628,0,2.5489390828199863,176000.0
F,N,Y,0,75000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,31.770020533880903,0,8.465434633812457,37500.0
M,Y,Y,0,163500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2,40.492813141683776,0,1.462012320328542,81750.0
M,Y,Y,0,128500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,23.33744010951403,0,0.6406570841889117,64250.0
M,N,N,1,185500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,3,67.24435318275154,0,33.399041752224505,61833.333333333336
M,Y,N,0,200000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,49.56331279945243,0,0.5475701574264202,100000.0
F,Y,Y,1,124500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Secretaries,3,37.713894592744694,0,18.21218343600274,41500.0
M,Y,Y,1,135500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,3,65.07323750855578,0,5.100616016427105,45166.666666666664
F,Y,Y,0,139500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,1,32.440793976728266,0,14.406570841889117,139500.0
F,Y,N,3,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,Unknown,4,41.52772073921971,0,23.21423682409309,50625.0
M,Y,Y,3,136000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,4,64.54757015742642,0,9.681040383299111,34000.0
M,N,N,2,178000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Unknown,3,29.746748802190282,0,9.037645448323067,59333.333333333336
M,N,Y,0,105500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,62.88021902806297,1,0.0,52750.0
F,N,Y,1,89000.0,State servant,Secondary / secondary special,Married,Rented apartment,0,0,0,Low-skill Laborers,3,37.223819301848046,0,5.965776865160849,29666.666666666668
M,Y,N,0,132500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,63.27173169062286,0,5.489390828199863,66250.0
F,N,Y,1,470500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,60.3066392881588,0,15.044490075290897,156833.33333333334
M,N,Y,0,143000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,51.715263518138265,0,29.661875427789184,71500.0
M,N,N,1,322000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,2,33.516769336071185,0,7.216974674880219,161000.0
F,Y,Y,0,197000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,59.115674195756334,0,7.707049965776865,98500.0
F,N,Y,0,94000.0,Working,Lower secondary,Separated,House / apartment,0,1,0,Unknown,1,44.876112251882276,0,5.075975359342916,94000.0
F,Y,N,0,68000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,38.743326488706366,0,3.5455167693360714,34000.0
F,N,Y,1,237000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,3,61.927446954141,0,17.900068446269678,79000.0
F,N,Y,1,117500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,3,34.60369609856263,0,0.44353182751540043,39166.666666666664
M,N,Y,0,258000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Unknown,2,60.53114305270363,0,12.02464065708419,129000.0
F,Y,Y,0,363000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,30.376454483230663,0,5.4428473648186175,181500.0
F,N,Y,0,285000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,28.355920602327174,1,0.0,142500.0
F,Y,Y,0,192000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,27.561943874058862,0,4.251882272416153,96000.0
F,Y,Y,0,214000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2,60.342231348391515,0,25.609856262833677,107000.0
M,Y,Y,2,371500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,4,50.76249144421629,0,1.4537987679671458,92875.0
F,N,Y,0,74000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,1,0,Security staff,2,59.53730321697468,0,33.30047912388775,37000.0
M,N,Y,0,396500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,55.38672142368241,0,36.04106776180698,198250.0
F,N,Y,1,131500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,51.26078028747433,0,14.532511978097194,43833.333333333336
F,N,Y,0,361500.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,Laborers,1,48.23545516769336,0,13.048596851471595,361500.0
F,N,Y,0,234500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,Unknown,1,66.92676249144422,0,5.754962354551677,234500.0
F,N,Y,0,100500.0,Working,Secondary / secondary special,Married,Rented apartment,0,1,0,Security staff,2,67.03353867214237,0,3.7508555783709787,50250.0
F,Y,Y,0,316000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,47.90417522245038,0,17.17180013689254,316000.0
F,N,Y,0,133000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Unknown,2,42.34360027378508,1,0.0,66500.0
F,N,N,0,259000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,56.82135523613963,0,0.7665982203969883,129500.0
F,Y,Y,0,262000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1,66.44763860369609,0,43.15126625598905,262000.0
F,Y,N,0,245000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2,50.27241615331965,0,7.868583162217659,122500.0
F,N,N,0,235500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,38.89664613278576,0,11.742642026009582,117750.0
F,Y,Y,0,104000.0,Pensioner,Higher education,Civil marriage,House / apartment,0,1,0,Unknown,2,38.00684462696783,1,0.0,52000.0
F,Y,Y,3,178000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Drivers,5,60.14784394250513,0,10.30527036276523,35600.0
F,Y,Y,0,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2,52.0766598220397,0,12.914442162902121,92250.0
F,Y,Y,0,212000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2,30.105407255304584,0,4.843258042436688,106000.0
M,N,Y,0,69500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,52.446269678302535,0,30.00958247775496,34750.0
F,N,Y,0,77000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,65.2539356605065,0,37.79329226557152,77000.0
F,N,Y,3,208500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,5,25.48665297741273,0,1.4729637234770705,41700.0
F,Y,N,0,181000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,38.1409993155373,0,17.754962354551676,90500.0
M,N,Y,0,125000.0,Student,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,30.26694045174538,0,0.9500342231348392,62500.0
F,N,N,0,287500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,50.34633812457221,1,0.0,287500.0
M,N,Y,0,73500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,1,65.54962354551677,0,21.932922655715263,73500.0
F,Y,Y,0,74000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Laborers,2,56.71731690622861,0,25.987679671457904,37000.0
F,Y,N,1,166000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,3,38.554414784394254,0,11.477070499657769,55333.333333333336
F,Y,Y,0,115000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,56.60780287474333,1,0.0,57500.0
F,Y,Y,0,262000.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2,28.517453798767967,0,7.909650924024641,131000.0
M,Y,N,1,324000.0,Working,Higher education,Married,House / apartment,1,1,0,Core staff,3,24.684462696783026,0,2.620123203285421,108000.0
F,N,Y,0,110500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,31.770020533880903,0,2.294318959616701,55250.0
F,Y,N,0,273000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,26.581793292265573,0,5.171800136892539,136500.0
F,N,Y,1,83000.0,Commercial associate,Higher education,Married,Municipal apartment,0,0,0,Cleaning staff,3,30.978781656399725,0,4.941820670773443,27666.666666666668
F,N,Y,0,175500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,51.83572895277207,0,17.557837097878167,87750.0
M,N,N,0,91000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Managers,2,66.85010266940452,0,48.09308692676249,45500.0
F,N,N,0,240500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,32.355920602327174,1,0.0,120250.0
F,Y,Y,1,132000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Managers,2,26.647501711156742,0,8.306639288158795,66000.0
M,N,N,0,260000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2,38.49144421629021,0,1.6399726214921286,130000.0
F,N,Y,0,226000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Sales staff,1,62.1492128678987,0,7.208761122518823,226000.0
M,N,Y,1,237500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,3,43.17043121149897,1,0.0,79166.66666666667
F,Y,N,0,92500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,24.079397672826833,0,0.8295687885010267,46250.0
F,N,Y,0,147500.0,Working,Higher education,Separated,House / apartment,0,1,0,Unknown,1,23.761806981519506,0,5.431895961670089,147500.0
F,Y,Y,0,127000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,39.08555783709788,1,0.0,63500.0
M,Y,Y,0,248500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,1,Unknown,1,24.0684462696783,0,1.943874058863792,248500.0
M,N,N,0,245000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Unknown,2,53.39082819986311,0,9.190965092402465,122500.0
M,Y,Y,0,236000.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2,47.214236824093085,0,3.6440793976728267,118000.0
M,N,Y,1,151500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3,67.34017796030116,0,36.26283367556468,50500.0
F,N,Y,0,102500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Unknown,2,21.481177275838466,0,0.6625598904859685,51250.0
F,Y,Y,0,270500.0,Commercial associate,Higher education,Married,With parents,0,1,1,Sales staff,2,33.31143052703628,0,14.173853524982889,135250.0
M,N,N,0,105000.0,Pensioner,Higher education,Widow,House / apartment,0,1,0,Unknown,1,34.280629705681044,1,0.0,105000.0
M,N,Y,0,131000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,25.694729637234772,0,3.455167693360712,65500.0
F,Y,Y,2,393000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,3,36.06023271731691,0,2.568104038329911,131000.0
M,Y,Y,0,218000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,43.148528405201915,0,2.0670773442847366,109000.0
M,N,Y,0,223500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,Unknown,2,21.177275838466805,0,0.3997262149212868,111750.0
M,Y,Y,0,260000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,Unknown,2,49.32511978097194,0,5.757700205338809,130000.0
F,Y,N,0,274000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,40.61327857631759,0,4.75564681724846,137000.0
F,N,N,1,52000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,49.16632443531827,0,3.378507871321013,17333.333333333332
M,N,Y,0,357500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Unknown,2,30.250513347022586,0,5.979466119096509,178750.0
F,N,Y,0,127000.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,1,Laborers,1,47.030800821355236,0,23.411362080766597,127000.0
F,N,Y,0,54500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,59.520876112251884,0,5.215605749486653,27250.0
F,N,Y,0,173000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Drivers,2,42.41478439425051,0,14.584531143052704,86500.0
M,N,Y,2,158000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4,67.23066392881589,0,23.794661190965094,39500.0
F,Y,Y,2,267000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4,49.16084873374401,1,0.0,66750.0
F,N,Y,0,104500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Sales staff,2,41.46201232032854,0,18.015058179329227,52250.0
M,Y,N,1,115000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,39.7782340862423,1,0.0,38333.333333333336
F,N,Y,1,186500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,67.15400410677618,0,0.7255304585900069,62166.666666666664
F,Y,Y,0,57500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1,38.54620123203286,0,3.838466803559206,57500.0
M,N,N,0,121500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,Core staff,1,30.82819986310746,0,6.420260095824777,121500.0
F,N,Y,0,92500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,53.544147843942504,0,23.479808350444902,46250.0
M,N,Y,0,244000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,23.04996577686516,0,0.8870636550308009,122000.0
M,N,N,0,125000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2,62.88569472963724,0,1.2758384668035592,62500.0
M,N,N,0,195000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,29.36892539356605,0,7.457905544147844,97500.0
F,N,Y,1,134500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3,62.69678302532512,0,28.889801505817932,44833.333333333336
M,Y,Y,1,312500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,25.574264202600958,0,3.8822724161533197,104166.66666666667
M,Y,Y,0,244500.0,Working,Higher education,Widow,House / apartment,0,0,0,Laborers,1,22.54072553045859,0,0.676249144421629,244500.0
F,Y,Y,0,220500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2,38.18480492813142,0,12.960985626283367,110250.0
F,N,Y,0,141000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,48.525667351129364,0,22.748802190280628,70500.0
F,Y,Y,0,130000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,53.18001368925393,0,5.691991786447638,65000.0
M,N,Y,0,105500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,30.817248459958932,0,11.983572895277208,52750.0
F,N,Y,0,97500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,40.48733744010951,0,20.57221081451061,48750.0
M,N,N,0,249000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,59.09103353867214,0,19.32375085557837,124500.0
F,N,Y,0,553500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,59.351129363449694,0,31.159479808350444,276750.0
M,N,Y,0,228000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,Laborers,2,49.190965092402465,0,25.672826830937716,114000.0
M,Y,Y,0,134500.0,Pensioner,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,28.05201916495551,1,0.0,67250.0
F,Y,N,1,109000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Unknown,2,47.8631074606434,0,25.472963723477072,54500.0
F,Y,Y,0,256000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,55.370294318959616,0,27.353867214236825,256000.0
F,N,N,0,154500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,39.93976728268309,0,21.19917864476386,77250.0
F,N,N,0,78000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,63.351129363449694,1,0.0,39000.0
M,N,Y,0,225500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,65.99041752224504,0,20.57494866529774,112750.0
M,N,Y,2,423000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4,21.149897330595483,0,2.4996577686516086,105750.0
