ID,MONTHS_BALANCE,STATUS
5934968,-58,0
5934968,-57,C
5934968,-56,0
5934968,-55,0
5934968,-54,C
5934968,-53,C
5934968,-52,X
5934968,-51,C
5934968,-50,0
5934968,-49,C
5934968,-48,X
5934968,-47,C
5934968,-46,C
5934968,-45,X
5934968,-44,0
5934968,-43,C
5934968,-42,X
5934968,-41,C
5934968,-40,0
5934968,-39,1
5934968,-38,C
5934968,-37,X
5934968,-36,2
5934968,-35,0
5934968,-34,C
5934968,-33,0
5934968,-32,0
5934968,-31,0
5934968,-30,C
5934968,-29,0
5934968,-28,C
5934968,-27,C
5934968,-26,0
5934968,-25,0
5934968,-24,C
5934968,-23,0
5934968,-22,C
5934968,-21,C
5934968,-20,X
5934968,-19,0
5934968,-18,C
5934968,-17,C
5934968,-16,4
5934968,-15,C
5934968,-14,C
5934968,-13,X
5934968,-12,0
5934968,-11,C
5934968,-10,C
5934968,-9,C
5934968,-8,0
5934968,-7,C
5934968,-6,C
5934968,-5,0
5934968,-4,0
5934968,-3,0
5934968,-2,X
5934968,-1,C
5934968,0,X
5878902,-57,C
5878902,-56,0
5878902,-55,X
5878902,-54,C
5878902,-53,0
5878902,-52,C
5878902,-51,0
5878902,-50,X
5878902,-49,C
5878902,-48,C
5878902,-47,0
5878902,-46,C
5878902,-45,C
5878902,-44,C
5878902,-43,C
5878902,-42,X
5878902,-41,C
5878902,-40,C
5878902,-39,C
5878902,-38,C
5878902,-37,C
5878902,-36,C
5878902,-35,0
5878902,-34,X
5878902,-33,X
5878902,-32,C
5878902,-31,C
5878902,-30,C
5878902,-29,C
5878902,-28,X
5878902,-27,C
5878902,-26,C
5878902,-25,C
5878902,-24,C
5878902,-23,C
5878902,-22,0
5878902,-21,0
5878902,-20,C
5878902,-19,C
5878902,-18,X
5878902,-17,0
5878902,-16,C
5878902,-15,X
5878902,-14,0
5878902,-13,0
5878902,-12,C
5878902,-11,0
5878902,-10,C
5878902,-9,C
5878902,-8,0
5878902,-7,C
5878902,-6,C
5878902,-5,X
5878902,-4,X
5878902,-3,C
5878902,-2,C
5878902,-1,C
5878902,0,X
5507014,-32,C
5507014,-31,X
5507014,-30,C
5507014,-29,C
5507014,-28,X
5507014,-27,C
5507014,-26,C
5507014,-25,C
5507014,-24,C
5507014,-23,C
5507014,-22,0
5507014,-21,0
5507014,-20,X
5507014,-19,0
5507014,-18,C
5507014,-17,C
5507014,-16,C
5507014,-15,C
5507014,-14,0
5507014,-13,C
5507014,-12,C
5507014,-11,C
5507014,-10,0
5507014,-9,0
5507014,-8,X
5507014,-7,X
5507014,-6,C
5507014,-5,0
5507014,-4,0
5507014,-3,C
5507014,-2,C
5507014,-1,X
5507014,0,C
5063468,-57,X
5063468,-56,C
5063468,-55,X
5063468,-54,C
5063468,-53,0
5063468,-52,0
5063468,-51,X
5063468,-50,0
5063468,-49,X
5063468,-48,0
5063468,-47,0
5063468,-46,1
5063468,-45,C
5063468,-44,X
5063468,-43,0
5063468,-42,X
5063468,-41,C
5063468,-40,X
5063468,-39,X
5063468,-38,C
5063468,-37,X
5063468,-36,C
5063468,-35,1
5063468,-34,0
5063468,-33,C
5063468,-32,X
5063468,-31,C
5063468,-30,X
5063468,-29,X
5063468,-28,1
5063468,-27,C
5063468,-26,C
5063468,-25,0
5063468,-24,C
5063468,-23,X
5063468,-22,C
5063468,-21,C
5063468,-20,2
5063468,-19,C
5063468,-18,C
5063468,-17,0
5063468,-16,C
5063468,-15,0
5063468,-14,0
5063468,-13,0
5063468,-12,C
5063468,-11,X
5063468,-10,X
5063468,-9,C
5063468,-8,0
5063468,-7,0
5063468,-6,C
5063468,-5,C
5063468,-4,X
5063468,-3,C
5063468,-2,C
5063468,-1,1
5063468,0,0
5568670,-50,C
5568670,-49,C
5568670,-48,1
5568670,-47,0
5568670,-46,C
5568670,-45,C
5568670,-44,C
5568670,-43,C
5568670,-42,0
5568670,-41,1
5568670,-40,C
5568670,-39,C
5568670,-38,C
5568670,-37,C
5568670,-36,C
5568670,-35,C
5568670,-34,X
5568670,-33,C
5568670,-32,X
5568670,-31,C
5568670,-30,C
5568670,-29,C
5568670,-28,C
5568670,-27,C
5568670,-26,X
5568670,-25,C
5568670,-24,C
5568670,-23,C
5568670,-22,X
5568670,-21,C
5568670,-20,C
5568670,-19,X
5568670,-18,X
5568670,-17,C
5568670,-16,C
5568670,-15,C
5568670,-14,C
5568670,-13,C
5568670,-12,0
5568670,-11,C
5568670,-10,X
5568670,-9,0
5568670,-8,C
5568670,-7,C
5568670,-6,C
5568670,-5,0
5568670,-4,0
5568670,-3,C
5568670,-2,X
5568670,-1,C
5568670,0,X
5855771,-59,C
5855771,-58,0
5855771,-57,X
5855771,-56,0
5855771,-55,C
5855771,-54,C
5855771,-53,C
5855771,-52,C
5855771,-51,C
5855771,-50,C
5855771,-49,X
5855771,-48,X
5855771,-47,C
5855771,-46,X
5855771,-45,X
5855771,-44,C
5855771,-43,C
5855771,-42,C
5855771,-41,0
5855771,-40,C
5855771,-39,X
5855771,-38,C
5855771,-37,C
5855771,-36,C
5855771,-35,0
5855771,-34,C
5855771,-33,X
5855771,-32,C
5855771,-31,X
5855771,-30,X
5855771,-29,C
5855771,-28,X
5855771,-27,0
5855771,-26,C
5855771,-25,C
5855771,-24,0
5855771,-23,C
5855771,-22,X
5855771,-21,X
5855771,-20,C
5855771,-19,C
5855771,-18,C
5855771,-17,C
5855771,-16,C
5855771,-15,X
5855771,-14,X
5855771,-13,C
5855771,-12,X
5855771,-11,C
5855771,-10,C
5855771,-9,C
5855771,-8,0
5855771,-7,0
5855771,-6,C
5855771,-5,C
5855771,-4,X
5855771,-3,C
5855771,-2,C
5855771,-1,C
5855771,0,X
5606372,-36,X
5606372,-35,C
5606372,-34,C
5606372,-33,0
5606372,-32,0
5606372,-31,C
5606372,-30,C
5606372,-29,C
5606372,-28,C
5606372,-27,X
5606372,-26,C
5606372,-25,0
5606372,-24,C
5606372,-23,0
5606372,-22,0
5606372,-21,C
5606372,-20,X
5606372,-19,C
5606372,-18,C
5606372,-17,X
5606372,-16,C
5606372,-15,C
5606372,-14,C
5606372,-13,C
5606372,-12,C
5606372,-11,X
5606372,-10,C
5606372,-9,C
5606372,-8,0
5606372,-7,X
5606372,-6,C
5606372,-5,0
5606372,-4,X
5606372,-3,C
5606372,-2,C
5606372,-1,X
5606372,0,C
5358900,-25,C
5358900,-24,C
5358900,-23,0
5358900,-22,C
5358900,-21,X
5358900,-20,C
5358900,-19,C
5358900,-18,X
5358900,-17,0
5358900,-16,C
5358900,-15,X
5358900,-14,C
5358900,-13,C
5358900,-12,C
5358900,-11,0
5358900,-10,C
5358900,-9,C
5358900,-8,X
5358900,-7,X
5358900,-6,C
5358900,-5,C
5358900,-4,X
5358900,-3,X
5358900,-2,C
5358900,-1,C
5358900,0,C
5178392,-21,0
5178392,-20,C
5178392,-19,C
5178392,-18,X
5178392,-17,X
5178392,-16,2
5178392,-15,C
5178392,-14,X
5178392,-13,0
5178392,-12,X
5178392,-11,C
5178392,-10,X
5178392,-9,0
5178392,-8,C
5178392,-7,C
5178392,-6,0
5178392,-5,0
5178392,-4,C
5178392,-3,1
5178392,-2,0
5178392,-1,0
5178392,0,C
5921914,-46,C
5921914,-45,C
5921914,-44,X
5921914,-43,X
5921914,-42,0
5921914,-41,X
5921914,-40,C
5921914,-39,X
5921914,-38,X
5921914,-37,C
5921914,-36,X
5921914,-35,C
5921914,-34,C
5921914,-33,0
5921914,-32,C
5921914,-31,X
5921914,-30,C
5921914,-29,X
5921914,-28,C
5921914,-27,0
5921914,-26,0
5921914,-25,0
5921914,-24,C
5921914,-23,C
5921914,-22,C
5921914,-21,C
5921914,-20,X
5921914,-19,C
5921914,-18,X
5921914,-17,C
5921914,-16,0
5921914,-15,C
5921914,-14,X
5921914,-13,C
5921914,-12,C
5921914,-11,C
5921914,-10,0
5921914,-9,X
5921914,-8,0
5921914,-7,C
5921914,-6,C
5921914,-5,C
5921914,-4,X
5921914,-3,C
5921914,-2,X
5921914,-1,C
5921914,0,C
5348365,-37,0
5348365,-36,1
5348365,-35,C
5348365,-34,0
5348365,-33,C
5348365,-32,1
5348365,-31,C
5348365,-30,C
5348365,-29,0
5348365,-28,1
5348365,-27,0
5348365,-26,2
5348365,-25,0
5348365,-24,1
5348365,-23,C
5348365,-22,0
5348365,-21,1
5348365,-20,C
5348365,-19,C
5348365,-18,X
5348365,-17,0
5348365,-16,0
5348365,-15,X
5348365,-14,0
5348365,-13,4
5348365,-12,0
5348365,-11,X
5348365,-10,C
5348365,-9,C
5348365,-8,1
5348365,-7,4
5348365,-6,2
5348365,-5,C
5348365,-4,C
5348365,-3,0
5348365,-2,X
5348365,-1,C
5348365,0,C
5377482,-26,0
5377482,-25,C
5377482,-24,C
5377482,-23,0
5377482,-22,C
5377482,-21,0
5377482,-20,C
5377482,-19,C
5377482,-18,C
5377482,-17,0
5377482,-16,X
5377482,-15,C
5377482,-14,X
5377482,-13,C
5377482,-12,0
5377482,-11,C
5377482,-10,C
5377482,-9,X
5377482,-8,C
5377482,-7,0
5377482,-6,X
5377482,-5,C
5377482,-4,C
5377482,-3,X
5377482,-2,1
5377482,-1,C
5377482,0,1
5044792,-6,0
5044792,-5,C
5044792,-4,C
5044792,-3,C
5044792,-2,1
5044792,-1,0
5044792,0,X
5690927,-46,4
5690927,-45,1
5690927,-44,1
5690927,-43,C
5690927,-42,C
5690927,-41,X
5690927,-40,C
5690927,-39,X
5690927,-38,C
5690927,-37,0
5690927,-36,1
5690927,-35,1
5690927,-34,C
5690927,-33,0
5690927,-32,0
5690927,-31,0
5690927,-30,0
5690927,-29,5
5690927,-28,C
5690927,-27,C
5690927,-26,0
5690927,-25,C
5690927,-24,0
5690927,-23,C
5690927,-22,C
5690927,-21,1
5690927,-20,1
5690927,-19,1
5690927,-18,4
5690927,-17,1
5690927,-16,X
5690927,-15,C
5690927,-14,3
5690927,-13,1
5690927,-12,4
5690927,-11,0
5690927,-10,0
5690927,-9,1
5690927,-8,3
5690927,-7,X
5690927,-6,3
5690927,-5,0
5690927,-4,C
5690927,-3,C
5690927,-2,C
5690927,-1,C
5690927,0,1
5050313,-36,0
5050313,-35,C
5050313,-34,C
5050313,-33,0
5050313,-32,C
5050313,-31,0
5050313,-30,0
5050313,-29,0
5050313,-28,0
5050313,-27,C
5050313,-26,0
5050313,-25,C
5050313,-24,0
5050313,-23,0
5050313,-22,C
5050313,-21,0
5050313,-20,0
5050313,-19,X
5050313,-18,C
5050313,-17,C
5050313,-16,C
5050313,-15,0
5050313,-14,C
5050313,-13,0
5050313,-12,3
5050313,-11,C
5050313,-10,0
5050313,-9,1
5050313,-8,0
5050313,-7,1
5050313,-6,X
5050313,-5,0
5050313,-4,C
5050313,-3,X
5050313,-2,0
5050313,-1,0
5050313,0,0
5780881,-6,C
5780881,-5,0
5780881,-4,C
5780881,-3,0
5780881,-2,X
5780881,-1,C
5780881,0,C
5018958,-25,C
5018958,-24,X
5018958,-23,0
5018958,-22,1
5018958,-21,C
5018958,-20,X
5018958,-19,X
5018958,-18,0
5018958,-17,0
5018958,-16,0
5018958,-15,0
5018958,-14,0
5018958,-13,X
5018958,-12,1
5018958,-11,0
5018958,-10,0
5018958,-9,C
5018958,-8,X
5018958,-7,X
5018958,-6,0
5018958,-5,C
5018958,-4,X
5018958,-3,C
5018958,-2,C
5018958,-1,0
5018958,0,0
5804703,-28,X
5804703,-27,C
5804703,-26,C
5804703,-25,C
5804703,-24,0
5804703,-23,C
5804703,-22,C
5804703,-21,0
5804703,-20,C
5804703,-19,0
5804703,-18,C
5804703,-17,0
5804703,-16,0
5804703,-15,C
5804703,-14,C
5804703,-13,X
5804703,-12,0
5804703,-11,X
5804703,-10,C
5804703,-9,0
5804703,-8,X
5804703,-7,0
5804703,-6,2
5804703,-5,X
5804703,-4,X
5804703,-3,0
5804703,-2,0
5804703,-1,0
5804703,0,C
5008985,-20,0
5008985,-19,0
5008985,-18,0
5008985,-17,0
5008985,-16,0
5008985,-15,X
5008985,-14,0
5008985,-13,C
5008985,-12,C
5008985,-11,C
5008985,-10,1
5008985,-9,0
5008985,-8,3
5008985,-7,1
5008985,-6,C
5008985,-5,C
5008985,-4,X
5008985,-3,3
5008985,-2,X
5008985,-1,X
5008985,0,C
5099901,-38,X
5099901,-37,C
5099901,-36,C
5099901,-35,C
5099901,-34,X
5099901,-33,C
5099901,-32,C
5099901,-31,X
5099901,-30,X
5099901,-29,X
5099901,-28,C
5099901,-27,C
5099901,-26,C
5099901,-25,C
5099901,-24,C
5099901,-23,0
5099901,-22,C
5099901,-21,X
5099901,-20,X
5099901,-19,C
5099901,-18,C
5099901,-17,C
5099901,-16,C
5099901,-15,1
5099901,-14,X
5099901,-13,0
5099901,-12,0
5099901,-11,C
5099901,-10,C
5099901,-9,0
5099901,-8,X
5099901,-7,0
5099901,-6,C
5099901,-5,X
5099901,-4,C
5099901,-3,C
5099901,-2,C
5099901,-1,X
5099901,0,X
5655318,-54,0
5655318,-53,0
5655318,-52,C
5655318,-51,0
5655318,-50,0
5655318,-49,0
5655318,-48,0
5655318,-47,C
5655318,-46,C
5655318,-45,X
5655318,-44,C
5655318,-43,0
5655318,-42,0
5655318,-41,C
5655318,-40,X
5655318,-39,0
5655318,-38,C
5655318,-37,C
5655318,-36,0
5655318,-35,C
5655318,-34,X
5655318,-33,X
5655318,-32,C
5655318,-31,C
5655318,-30,X
5655318,-29,1
5655318,-28,0
5655318,-27,X
5655318,-26,1
5655318,-25,0
5655318,-24,C
5655318,-23,0
5655318,-22,X
5655318,-21,1
5655318,-20,X
5655318,-19,0
5655318,-18,C
5655318,-17,C
5655318,-16,0
5655318,-15,X
5655318,-14,0
5655318,-13,C
5655318,-12,X
5655318,-11,X
5655318,-10,C
5655318,-9,X
5655318,-8,C
5655318,-7,X
5655318,-6,1
5655318,-5,X
5655318,-4,0
5655318,-3,0
5655318,-2,2
5655318,-1,C
5655318,0,0
5224928,-47,C
5224928,-46,0
5224928,-45,C
5224928,-44,1
5224928,-43,C
5224928,-42,0
5224928,-41,0
5224928,-40,C
5224928,-39,X
5224928,-38,X
5224928,-37,C
5224928,-36,C
5224928,-35,C
5224928,-34,C
5224928,-33,0
5224928,-32,C
5224928,-31,2
5224928,-30,C
5224928,-29,X
5224928,-28,C
5224928,-27,X
5224928,-26,C
5224928,-25,0
5224928,-24,X
5224928,-23,0
5224928,-22,C
5224928,-21,0
5224928,-20,0
5224928,-19,0
5224928,-18,C
5224928,-17,C
5224928,-16,0
5224928,-15,C
5224928,-14,X
5224928,-13,X
5224928,-12,0
5224928,-11,X
5224928,-10,0
5224928,-9,X
5224928,-8,0
5224928,-7,X
5224928,-6,0
5224928,-5,C
5224928,-4,0
5224928,-3,C
5224928,-2,X
5224928,-1,X
5224928,0,2
5926625,-24,C
5926625,-23,3
5926625,-22,C
5926625,-21,0
5926625,-20,0
5926625,-19,X
5926625,-18,0
5926625,-17,C
5926625,-16,X
5926625,-15,0
5926625,-14,C
5926625,-13,C
5926625,-12,C
5926625,-11,2
5926625,-10,C
5926625,-9,0
5926625,-8,C
5926625,-7,X
5926625,-6,C
5926625,-5,0
5926625,-4,X
5926625,-3,C
5926625,-2,0
5926625,-1,C
5926625,0,1
5067898,-47,0
5067898,-46,0
5067898,-45,0
5067898,-44,C
5067898,-43,0
5067898,-42,C
5067898,-41,C
5067898,-40,0
5067898,-39,X
5067898,-38,0
5067898,-37,C
5067898,-36,C
5067898,-35,C
5067898,-34,2
5067898,-33,X
5067898,-32,0
5067898,-31,C
5067898,-30,0
5067898,-29,C
5067898,-28,C
5067898,-27,C
5067898,-26,C
5067898,-25,C
5067898,-24,X
5067898,-23,X
5067898,-22,C
5067898,-21,0
5067898,-20,X
5067898,-19,0
5067898,-18,C
5067898,-17,C
5067898,-16,C
5067898,-15,0
5067898,-14,X
5067898,-13,1
5067898,-12,0
5067898,-11,C
5067898,-10,0
5067898,-9,2
5067898,-8,C
5067898,-7,C
5067898,-6,X
5067898,-5,0
5067898,-4,0
5067898,-3,0
5067898,-2,0
5067898,-1,1
5067898,0,X
5068878,-7,C
5068878,-6,0
5068878,-5,C
5068878,-4,0
5068878,-3,X
5068878,-2,0
5068878,-1,0
5068878,0,X
5904484,-58,X
5904484,-57,C
5904484,-56,C
5904484,-55,C
5904484,-54,X
5904484,-53,C
5904484,-52,C
5904484,-51,C
5904484,-50,C
5904484,-49,X
5904484,-48,X
5904484,-47,C
5904484,-46,C
5904484,-45,C
5904484,-44,C
5904484,-43,X
5904484,-42,X
5904484,-41,X
5904484,-40,0
5904484,-39,0
5904484,-38,0
5904484,-37,X
5904484,-36,X
5904484,-35,C
5904484,-34,C
5904484,-33,X
5904484,-32,C
5904484,-31,X
5904484,-30,C
5904484,-29,C
5904484,-28,C
5904484,-27,X
5904484,-26,0
5904484,-25,0
5904484,-24,C
5904484,-23,0
5904484,-22,C
5904484,-21,C
5904484,-20,C
5904484,-19,0
5904484,-18,C
5904484,-17,C
5904484,-16,X
5904484,-15,X
5904484,-14,C
5904484,-13,0
5904484,-12,0
5904484,-11,C
5904484,-10,C
5904484,-9,C
5904484,-8,C
5904484,-7,X
5904484,-6,X
5904484,-5,X
5904484,-4,X
5904484,-3,0
5904484,-2,C
5904484,-1,C
5904484,0,C
5244299,-26,C
5244299,-25,X
5244299,-24,X
5244299,-23,0
5244299,-22,X
5244299,-21,0
5244299,-20,C
5244299,-19,X
5244299,-18,X
5244299,-17,C
5244299,-16,C
5244299,-15,C
5244299,-14,C
5244299,-13,C
5244299,-12,C
5244299,-11,X
5244299,-10,X
5244299,-9,C
5244299,-8,X
5244299,-7,X
5244299,-6,C
5244299,-5,C
5244299,-4,C
5244299,-3,X
5244299,-2,C
5244299,-1,C
5244299,0,C
5912237,-10,C
5912237,-9,X
5912237,-8,C
5912237,-7,X
5912237,-6,X
5912237,-5,C
5912237,-4,C
5912237,-3,C
5912237,-2,C
5912237,-1,C
5912237,0,0
5803684,-30,C
5803684,-29,C
5803684,-28,C
5803684,-27,X
5803684,-26,X
5803684,-25,C
5803684,-24,C
5803684,-23,C
5803684,-22,X
5803684,-21,C
5803684,-20,X
5803684,-19,C
5803684,-18,C
5803684,-17,C
5803684,-16,C
5803684,-15,C
5803684,-14,X
5803684,-13,0
5803684,-12,C
5803684,-11,X
5803684,-10,C
5803684,-9,C
5803684,-8,C
5803684,-7,C
5803684,-6,X
5803684,-5,C
5803684,-4,C
5803684,-3,C
5803684,-2,C
5803684,-1,X
5803684,0,C
5444936,-15,C
5444936,-14,X
5444936,-13,C
5444936,-12,X
5444936,-11,X
5444936,-10,C
5444936,-9,C
5444936,-8,C
5444936,-7,2
5444936,-6,0
5444936,-5,C
5444936,-4,X
5444936,-3,0
5444936,-2,0
5444936,-1,1
5444936,0,C
5895958,-9,C
5895958,-8,C
5895958,-7,C
5895958,-6,C
5895958,-5,0
5895958,-4,0
5895958,-3,X
5895958,-2,C
5895958,-1,C
5895958,0,X
5858828,-20,X
5858828,-19,C
5858828,-18,C
5858828,-17,C
5858828,-16,X
5858828,-15,X
5858828,-14,X
5858828,-13,C
5858828,-12,C
5858828,-11,X
5858828,-10,C
5858828,-9,C
5858828,-8,C
5858828,-7,C
5858828,-6,0
5858828,-5,0
5858828,-4,0
5858828,-3,C
5858828,-2,C
5858828,-1,C
5858828,0,C
5575347,-26,C
5575347,-25,1
5575347,-24,0
5575347,-23,3
5575347,-22,X
5575347,-21,0
5575347,-20,0
5575347,-19,C
5575347,-18,0
5575347,-17,0
5575347,-16,0
5575347,-15,1
5575347,-14,1
5575347,-13,X
5575347,-12,0
5575347,-11,C
5575347,-10,0
5575347,-9,0
5575347,-8,2
5575347,-7,0
5575347,-6,0
5575347,-5,C
5575347,-4,0
5575347,-3,X
5575347,-2,C
5575347,-1,C
5575347,0,0
5464016,-40,X
5464016,-39,C
5464016,-38,C
5464016,-37,X
5464016,-36,C
5464016,-35,C
5464016,-34,C
5464016,-33,X
5464016,-32,X
5464016,-31,X
5464016,-30,X
5464016,-29,1
5464016,-28,X
5464016,-27,C
5464016,-26,0
5464016,-25,C
5464016,-24,C
5464016,-23,C
5464016,-22,C
5464016,-21,C
5464016,-20,C
5464016,-19,X
5464016,-18,C
5464016,-17,X
5464016,-16,C
5464016,-15,X
5464016,-14,0
5464016,-13,C
5464016,-12,0
5464016,-11,C
5464016,-10,1
5464016,-9,C
5464016,-8,C
5464016,-7,C
5464016,-6,X
5464016,-5,X
5464016,-4,C
5464016,-3,X
5464016,-2,C
5464016,-1,C
5464016,0,C
5196829,-26,C
5196829,-25,X
5196829,-24,C
5196829,-23,0
5196829,-22,C
5196829,-21,X
5196829,-20,C
5196829,-19,C
5196829,-18,0
5196829,-17,0
5196829,-16,0
5196829,-15,C
5196829,-14,C
5196829,-13,0
5196829,-12,C
5196829,-11,C
5196829,-10,C
5196829,-9,X
5196829,-8,0
5196829,-7,C
5196829,-6,C
5196829,-5,C
5196829,-4,C
5196829,-3,C
5196829,-2,0
5196829,-1,C
5196829,0,0
5309023,-56,C
5309023,-55,C
5309023,-54,X
5309023,-53,C
5309023,-52,0
5309023,-51,C
5309023,-50,0
5309023,-49,X
5309023,-48,X
5309023,-47,C
5309023,-46,X
5309023,-45,C
5309023,-44,0
5309023,-43,X
5309023,-42,C
5309023,-41,C
5309023,-40,X
5309023,-39,C
5309023,-38,C
5309023,-37,C
5309023,-36,C
5309023,-35,C
5309023,-34,0
5309023,-33,X
5309023,-32,0
5309023,-31,C
5309023,-30,C
5309023,-29,0
5309023,-28,X
5309023,-27,0
5309023,-26,C
5309023,-25,C
5309023,-24,C
5309023,-23,X
5309023,-22,0
5309023,-21,C
5309023,-20,C
5309023,-19,X
5309023,-18,C
5309023,-17,X
5309023,-16,X
5309023,-15,C
5309023,-14,C
5309023,-13,C
5309023,-12,C
5309023,-11,C
5309023,-10,C
5309023,-9,0
5309023,-8,X
5309023,-7,C
5309023,-6,C
5309023,-5,C
5309023,-4,C
5309023,-3,X
5309023,-2,C
5309023,-1,X
5309023,0,C
5347381,-25,X
5347381,-24,0
5347381,-23,X
5347381,-22,X
5347381,-21,X
5347381,-20,X
5347381,-19,X
5347381,-18,C
5347381,-17,C
5347381,-16,C
5347381,-15,C
5347381,-14,C
5347381,-13,C
5347381,-12,X
5347381,-11,C
5347381,-10,0
5347381,-9,C
5347381,-8,1
5347381,-7,C
5347381,-6,C
5347381,-5,X
5347381,-4,X
5347381,-3,0
5347381,-2,0
5347381,-1,0
5347381,0,0
5310804,-30,0
5310804,-29,0
5310804,-28,C
5310804,-27,C
5310804,-26,0
5310804,-25,C
5310804,-24,C
5310804,-23,X
5310804,-22,X
5310804,-21,4
5310804,-20,0
5310804,-19,C
5310804,-18,C
5310804,-17,X
5310804,-16,0
5310804,-15,1
5310804,-14,X
5310804,-13,X
5310804,-12,X
5310804,-11,1
5310804,-10,X
5310804,-9,0
5310804,-8,C
5310804,-7,X
5310804,-6,X
5310804,-5,0
5310804,-4,X
5310804,-3,0
5310804,-2,X
5310804,-1,C
5310804,0,0
5837523,-35,X
5837523,-34,C
5837523,-33,X
5837523,-32,0
5837523,-31,C
5837523,-30,C
5837523,-29,C
5837523,-28,0
5837523,-27,C
5837523,-26,X
5837523,-25,C
5837523,-24,1
5837523,-23,X
5837523,-22,1
5837523,-21,X
5837523,-20,0
5837523,-19,1
5837523,-18,4
5837523,-17,C
5837523,-16,0
5837523,-15,0
5837523,-14,X
5837523,-13,C
5837523,-12,0
5837523,-11,X
5837523,-10,0
5837523,-9,X
5837523,-8,C
5837523,-7,C
5837523,-6,C
5837523,-5,2
5837523,-4,X
5837523,-3,0
5837523,-2,C
5837523,-1,C
5837523,0,C
5268240,-16,C
5268240,-15,C
5268240,-14,C
5268240,-13,C
5268240,-12,0
5268240,-11,X
5268240,-10,C
5268240,-9,X
5268240,-8,0
5268240,-7,X
5268240,-6,X
5268240,-5,X
5268240,-4,C
5268240,-3,0
5268240,-2,C
5268240,-1,C
5268240,0,0
5366137,-53,C
5366137,-52,X
5366137,-51,C
5366137,-50,C
5366137,-49,C
5366137,-48,C
5366137,-47,C
5366137,-46,C
5366137,-45,X
5366137,-44,0
5366137,-43,X
5366137,-42,X
5366137,-41,C
5366137,-40,C
5366137,-39,C
5366137,-38,C
5366137,-37,0
5366137,-36,0
5366137,-35,X
5366137,-34,X
5366137,-33,X
5366137,-32,C
5366137,-31,X
5366137,-30,C
5366137,-29,X
5366137,-28,X
5366137,-27,X
5366137,-26,C
5366137,-25,C
5366137,-24,C
5366137,-23,C
5366137,-22,X
5366137,-21,X
5366137,-20,X
5366137,-19,C
5366137,-18,C
5366137,-17,X
5366137,-16,C
5366137,-15,C
5366137,-14,C
5366137,-13,C
5366137,-12,0
5366137,-11,C
5366137,-10,C
5366137,-9,C
5366137,-8,0
5366137,-7,0
5366137,-6,X
5366137,-5,C
5366137,-4,C
5366137,-3,X
5366137,-2,X
5366137,-1,C
5366137,0,X
5449596,-52,0
5449596,-51,1
5449596,-50,C
5449596,-49,C
5449596,-48,C
5449596,-47,X
5449596,-46,X
5449596,-45,C
5449596,-44,X
5449596,-43,C
5449596,-42,C
5449596,-41,0
5449596,-40,C
5449596,-39,0
5449596,-38,X
5449596,-37,X
5449596,-36,C
5449596,-35,C
5449596,-34,1
5449596,-33,1
5449596,-32,X
5449596,-31,C
5449596,-30,X
5449596,-29,X
5449596,-28,0
5449596,-27,0
5449596,-26,C
5449596,-25,C
5449596,-24,C
5449596,-23,C
5449596,-22,1
5449596,-21,5
5449596,-20,X
5449596,-19,C
5449596,-18,C
5449596,-17,1
5449596,-16,0
5449596,-15,C
5449596,-14,0
5449596,-13,0
5449596,-12,X
5449596,-11,X
5449596,-10,C
5449596,-9,0
5449596,-8,0
5449596,-7,0
5449596,-6,C
5449596,-5,0
5449596,-4,0
5449596,-3,C
5449596,-2,C
5449596,-1,C
5449596,0,C
5586917,-15,0
5586917,-14,X
5586917,-13,0
5586917,-12,0
5586917,-11,C
5586917,-10,X
5586917,-9,C
5586917,-8,X
5586917,-7,X
5586917,-6,C
5586917,-5,X
5586917,-4,C
5586917,-3,0
5586917,-2,X
5586917,-1,C
5586917,0,C
5980753,-20,X
5980753,-19,0
5980753,-18,C
5980753,-17,C
5980753,-16,0
5980753,-15,X
5980753,-14,C
5980753,-13,C
5980753,-12,C
5980753,-11,1
5980753,-10,C
5980753,-9,C
5980753,-8,X
5980753,-7,C
5980753,-6,X
5980753,-5,X
5980753,-4,X
5980753,-3,C
5980753,-2,C
5980753,-1,C
5980753,0,0
5051662,-47,C
5051662,-46,C
5051662,-45,C
5051662,-44,C
5051662,-43,C
5051662,-42,X
5051662,-41,C
5051662,-40,C
5051662,-39,C
5051662,-38,X
5051662,-37,C
5051662,-36,C
5051662,-35,C
5051662,-34,C
5051662,-33,C
5051662,-32,0
5051662,-31,C
5051662,-30,C
5051662,-29,X
5051662,-28,C
5051662,-27,C
5051662,-26,C
5051662,-25,C
5051662,-24,C
5051662,-23,X
5051662,-22,C
5051662,-21,C
5051662,-20,C
5051662,-19,C
5051662,-18,X
5051662,-17,C
5051662,-16,0
5051662,-15,X
5051662,-14,C
5051662,-13,0
5051662,-12,C
5051662,-11,C
5051662,-10,0
5051662,-9,C
5051662,-8,C
5051662,-7,0
5051662,-6,0
5051662,-5,C
5051662,-4,X
5051662,-3,C
5051662,-2,X
5051662,-1,C
5051662,0,X
5892873,-19,0
5892873,-18,C
5892873,-17,C
5892873,-16,X
5892873,-15,0
5892873,-14,3
5892873,-13,C
5892873,-12,C
5892873,-11,0
5892873,-10,0
5892873,-9,0
5892873,-8,C
5892873,-7,1
5892873,-6,C
5892873,-5,C
5892873,-4,C
